property_id,snapshot_month,property_age_years,size_sqft,bedrooms_bhk,amenity_count,historical_maintenance_count,maintenance_count_last_90d,historical_maintenance_cost,historical_avg_cost,days_since_last_maintenance,dominant_issue_category,next_month_maintenance_count,next_month_maintenance_cost,maintenance_risk_label,inspection_count,needs_attention_count,equipment_count,avg_equipment_age_years,critical_equipment_count
P00136,2025-12,15,650,1,2,0,0,0,0,84,ELECTRICAL,0,0,0,1,0,1,3.9,1
P00136,2026-01,15,650,1,2,0,0,0,0,143,AC,0,0,0,3,0,1,3.9,1
P00136,2026-02,15,650,1,2,0,0,0,0,74,CLEANING,0,0,0,2,1,1,3.9,1
P00136,2026-03,15,650,1,2,0,0,0,0,93,ELECTRICAL,0,0,0,0,0,1,3.9,1
P00136,2026-04,15,650,1,2,0,0,0,0,128,AC,0,0,0,1,0,1,3.9,1
P00136,2026-05,15,650,1,2,0,0,0,0,178,AC,0,0,0,3,0,1,3.9,1
P00136,2026-06,15,650,1,2,0,0,0,0,22,OTHER,0,0,0,2,0,1,3.9,1
P00136,2026-07,15,650,1,2,0,0,0,0,124,APPLIANCE,0,0,0,1,0,1,3.9,1
P00136,2026-08,15,650,1,2,0,0,0,0,84,AC,0,0,0,1,0,1,3.9,1
P00136,2026-09,15,650,1,2,0,0,0,0,71,ELECTRICAL,0,0,0,2,0,1,3.9,1
P00136,2026-10,15,650,1,2,0,0,0,0,156,AC,0,0,0,0,0,1,3.9,1
P00136,2026-11,15,650,1,2,0,0,0,0,125,AC,0,0,0,3,0,1,3.9,1
P00136,2026-12,15,650,1,2,0,0,0,0,174,OTHER,0,0,0,2,1,1,3.9,1
P00137,2024-01,12,1100,3,4,0,0,0,0,73,ELECTRICAL,0,0,0,0,0,3,3.7,2
P00137,2024-02,12,1100,3,4,0,0,0,0,126,AC,0,0,0,0,0,3,3.7,2
P00137,2024-03,12,1100,3,4,0,0,0,0,138,PLUMBING,0,0,0,2,0,3,3.7,2
P00137,2024-04,12,1100,3,4,0,0,0,0,40,ELECTRICAL,0,0,0,1,0,3,3.7,2
P00137,2024-05,12,1100,3,4,0,0,0,0,52,ELECTRICAL,0,0,0,4,0,3,3.7,2
P00137,2024-06,12,1100,3,4,0,0,0,0,37,AC,0,0,0,2,0,3,3.7,2
P00137,2024-07,12,1100,3,4,0,0,0,0,66,ELECTRICAL,0,0,0,3,0,3,3.7,2
P00137,2024-08,12,1100,3,4,0,0,0,0,119,ELECTRICAL,1,3158.38,1,1,0,3,3.7,2
P00137,2024-09,12,1100,3,4,0,0,0,0,0,AC,0,0,0,1,0,3,3.7,2
P00137,2024-10,12,1100,3,4,1,1,3158.38,3158.38,30,ELECTRICAL,0,0,0,1,0,3,3.7,2
P00137,2024-11,12,1100,3,4,1,1,3158.38,3158.38,61,AC,0,0,0,3,0,3,3.7,2
P00137,2024-12,12,1100,3,4,1,0,3158.38,3158.38,91,ELECTRICAL,0,0,0,2,0,3,3.7,2
P00137,2025-01,12,1100,3,4,1,0,3158.38,3158.38,122,APPLIANCE,0,0,0,0,0,3,3.7,2
P00137,2025-02,12,1100,3,4,1,0,3158.38,3158.38,153,ELECTRICAL,0,0,0,1,1,3,3.7,2
P00137,2025-03,12,1100,3,4,1,0,3158.38,3158.38,181,PLUMBING,0,0,0,1,0,3,3.7,2
P00137,2025-04,12,1100,3,4,1,0,3158.38,3158.38,212,AC,0,0,0,3,0,3,3.7,2
P00137,2025-05,12,1100,3,4,1,0,3158.38,3158.38,242,ELECTRICAL,0,0,0,0,0,3,3.7,2
P00137,2025-06,12,1100,3,4,1,0,3158.38,3158.38,273,ELECTRICAL,0,0,0,0,0,3,3.7,2
P00137,2025-07,12,1100,3,4,1,0,3158.38,3158.38,303,ELECTRICAL,0,0,0,1,0,3,3.7,2
P00137,2025-08,12,1100,3,4,1,0,3158.38,3158.38,334,ELECTRICAL,0,0,0,2,0,3,3.7,2
P00137,2025-09,12,1100,3,4,1,0,3158.38,3158.38,365,ELECTRICAL,0,0,0,3,0,3,3.7,2
P00137,2025-10,12,1100,3,4,1,0,3158.38,3158.38,395,APPLIANCE,0,0,0,6,2,3,3.7,2
P00137,2025-11,12,1100,3,4,1,0,3158.38,3158.38,426,ELECTRICAL,0,0,0,1,0,3,3.7,2
P00137,2025-12,12,1100,3,4,1,0,3158.38,3158.38,456,ELECTRICAL,0,0,0,2,1,3,3.7,2
P00137,2026-01,12,1100,3,4,1,0,3158.38,3158.38,487,AC,0,0,0,3,3,3,3.7,2
P00137,2026-02,12,1100,3,4,1,0,3158.38,3158.38,518,ELECTRICAL,0,0,0,2,0,3,3.7,2
P00137,2026-03,12,1100,3,4,1,0,3158.38,3158.38,546,AC,0,0,0,4,0,3,3.7,2
P00137,2026-04,12,1100,3,4,1,0,3158.38,3158.38,577,ELECTRICAL,1,2217.91,1,3,1,3,3.7,2
P00137,2026-05,12,1100,3,4,1,0,3158.38,3158.38,0,ELECTRICAL,0,0,0,2,0,3,3.7,2
P00137,2026-06,12,1100,3,4,2,1,5376.29,2688.14,31,AC,0,0,0,4,0,3,3.7,2
P00137,2026-07,12,1100,3,4,2,1,5376.29,2688.14,61,APPLIANCE,0,0,0,5,1,3,3.7,2
P00137,2026-08,12,1100,3,4,2,0,5376.29,2688.14,92,ELECTRICAL,0,0,0,3,0,3,3.7,2
P00137,2026-09,12,1100,3,4,2,0,5376.29,2688.14,123,AC,1,1807.53,1,1,0,3,3.7,2
P00137,2026-10,12,1100,3,4,2,0,5376.29,2688.14,0,ELECTRICAL,0,0,0,4,1,3,3.7,2
P00137,2026-11,12,1100,3,4,3,1,7183.82,2394.61,31,AC,0,0,0,2,1,3,3.7,2
P00137,2026-12,12,1100,3,4,3,1,7183.82,2394.61,61,ELECTRICAL,0,0,0,1,0,3,3.7,2
P00138,2024-01,23,850,2,1,0,0,0,0,25,ELECTRICAL,0,0,0,1,1,2,8.6,0
P00138,2024-02,23,850,2,1,0,0,0,0,80,ELECTRICAL,0,0,0,0,0,2,8.6,0
P00138,2024-03,23,850,2,1,0,0,0,0,111,ELECTRICAL,0,0,0,1,0,2,8.6,0
P00138,2024-04,23,850,2,1,0,0,0,0,79,CLEANING,1,2213.1,1,1,0,2,8.6,0
P00138,2024-05,23,850,2,1,0,0,0,0,0,APPLIANCE,0,0,0,0,0,2,8.6,0
P00138,2024-06,23,850,2,1,1,1,2213.1,2213.1,31,APPLIANCE,0,0,0,0,1,2,8.6,0
P00138,2024-07,23,850,2,1,1,1,2213.1,2213.1,61,APPLIANCE,0,0,0,2,0,2,8.6,0
P00138,2024-08,23,850,2,1,1,0,2213.1,2213.1,92,CLEANING,0,0,0,3,0,2,8.6,0
P00138,2024-09,23,850,2,1,1,0,2213.1,2213.1,123,CLEANING,0,0,0,0,0,2,8.6,0
P00138,2024-10,23,850,2,1,1,0,2213.1,2213.1,153,STRUCTURAL,1,1878.53,1,0,0,2,8.6,0
P00138,2024-11,23,850,2,1,1,0,2213.1,2213.1,0,CLEANING,0,0,0,4,1,2,8.6,0
P00138,2024-12,23,850,2,1,2,1,4091.63,2045.82,30,APPLIANCE,0,0,0,1,0,2,8.6,0
P00138,2025-01,23,850,2,1,2,1,4091.63,2045.82,61,AC,1,2066.76,1,1,1,2,8.6,0
P00138,2025-02,23,850,2,1,2,0,4091.63,2045.82,0,PLUMBING,0,0,0,1,0,2,8.6,0
P00138,2025-03,23,850,2,1,3,1,6158.39,2052.8,28,APPLIANCE,0,0,0,1,0,2,8.6,0
P00138,2025-04,23,850,2,1,3,1,6158.39,2052.8,59,CLEANING,0,0,0,1,0,2,8.6,0
P00138,2025-05,23,850,2,1,3,1,6158.39,2052.8,89,ELECTRICAL,0,0,0,5,0,2,8.6,0
P00138,2025-06,23,850,2,1,3,0,6158.39,2052.8,120,ELECTRICAL,0,0,0,2,1,2,8.6,0
P00138,2025-07,23,850,2,1,3,0,6158.39,2052.8,150,ELECTRICAL,0,0,0,1,0,2,8.6,0
P00138,2025-08,23,850,2,1,3,0,6158.39,2052.8,181,CLEANING,0,0,0,3,0,2,8.6,0
P00138,2025-09,23,850,2,1,3,0,6158.39,2052.8,212,ELECTRICAL,0,0,0,1,0,2,8.6,0
P00138,2025-10,23,850,2,1,3,0,6158.39,2052.8,242,ELECTRICAL,0,0,0,6,1,2,8.6,0
P00138,2025-11,23,850,2,1,3,0,6158.39,2052.8,273,PLUMBING,0,0,0,3,0,2,8.6,0
P00138,2025-12,23,850,2,1,3,0,6158.39,2052.8,303,ELECTRICAL,0,0,0,2,0,2,8.6,0
P00138,2026-01,23,850,2,1,3,0,6158.39,2052.8,334,CLEANING,0,0,0,4,1,2,8.6,0
P00138,2026-02,23,850,2,1,3,0,6158.39,2052.8,365,ELECTRICAL,0,0,0,1,0,2,8.6,0
P00138,2026-03,23,850,2,1,3,0,6158.39,2052.8,393,APPLIANCE,0,0,0,2,0,2,8.6,0
P00138,2026-04,23,850,2,1,3,0,6158.39,2052.8,424,ELECTRICAL,0,0,0,1,0,2,8.6,0
P00138,2026-05,23,850,2,1,3,0,6158.39,2052.8,454,APPLIANCE,0,0,0,3,0,2,8.6,0
P00138,2026-06,23,850,2,1,3,0,6158.39,2052.8,485,APPLIANCE,0,0,0,1,0,2,8.6,0
P00138,2026-07,23,850,2,1,3,0,6158.39,2052.8,515,ELECTRICAL,0,0,0,0,0,2,8.6,0
P00138,2026-08,23,850,2,1,3,0,6158.39,2052.8,546,PLUMBING,1,3246.68,1,2,0,2,8.6,0
P00138,2026-09,23,850,2,1,3,0,6158.39,2052.8,0,APPLIANCE,0,0,0,1,0,2,8.6,0
P00138,2026-10,23,850,2,1,4,1,9405.07,2351.27,30,ELECTRICAL,0,0,0,0,1,2,8.6,0
P00138,2026-11,23,850,2,1,4,1,9405.07,2351.27,61,PLUMBING,1,2299.45,1,4,2,2,8.6,0
P00138,2026-12,23,850,2,1,4,0,9405.07,2351.27,0,ELECTRICAL,0,0,0,0,0,2,8.6,0
P00139,2024-01,16,850,2,6,0,0,0,0,118,ELECTRICAL,0,0,0,3,0,2,4.4,0
P00139,2024-02,16,850,2,6,0,0,0,0,82,OTHER,0,0,0,4,0,2,4.4,0
P00139,2024-03,16,850,2,6,0,0,0,0,93,PLUMBING,0,0,0,1,0,2,4.4,0
P00139,2024-04,16,850,2,6,0,0,0,0,33,APPLIANCE,0,0,0,1,0,2,4.4,0
P00139,2024-05,16,850,2,6,0,0,0,0,36,ELECTRICAL,0,0,0,0,0,2,4.4,0
P00139,2024-06,16,850,2,6,0,0,0,0,64,ELECTRICAL,1,2029.16,1,0,0,2,4.4,0
P00139,2024-07,16,850,2,6,0,0,0,0,0,PLUMBING,0,0,0,3,1,2,4.4,0
P00139,2024-08,16,850,2,6,1,1,2029.16,2029.16,31,ELECTRICAL,1,1368.84,1,2,0,2,4.4,0
P00139,2024-09,16,850,2,6,1,1,2029.16,2029.16,0,ELECTRICAL,0,0,0,2,0,2,4.4,0
P00139,2024-10,16,850,2,6,2,1,3398,1699,30,OTHER,0,0,0,4,1,2,4.4,0
P00139,2024-11,16,850,2,6,2,1,3398,1699,61,PLUMBING,0,0,0,1,0,2,4.4,0
P00139,2024-12,16,850,2,6,2,0,3398,1699,91,ELECTRICAL,0,0,0,2,0,2,4.4,0
P00139,2025-01,16,850,2,6,2,0,3398,1699,122,APPLIANCE,0,0,0,1,0,2,4.4,0
P00139,2025-02,16,850,2,6,2,0,3398,1699,153,ELECTRICAL,0,0,0,0,0,2,4.4,0
P00139,2025-03,16,850,2,6,2,0,3398,1699,181,ELECTRICAL,0,0,0,2,0,2,4.4,0
P00139,2025-04,16,850,2,6,2,0,3398,1699,212,AC,0,0,0,2,0,2,4.4,0
P00139,2025-05,16,850,2,6,2,0,3398,1699,242,OTHER,0,0,0,2,0,2,4.4,0
P00139,2025-06,16,850,2,6,2,0,3398,1699,273,ELECTRICAL,1,1390.65,1,2,0,2,4.4,0
P00139,2025-07,16,850,2,6,2,0,3398,1699,0,OTHER,0,0,0,2,0,2,4.4,0
P00139,2025-08,16,850,2,6,3,1,4788.65,1596.22,31,OTHER,0,0,0,3,2,2,4.4,0
P00139,2025-09,16,850,2,6,3,1,4788.65,1596.22,62,ELECTRICAL,0,0,0,1,0,2,4.4,0
P00139,2025-10,16,850,2,6,3,0,4788.65,1596.22,92,OTHER,0,0,0,2,0,2,4.4,0
P00139,2025-11,16,850,2,6,3,0,4788.65,1596.22,123,OTHER,1,1387.79,1,1,0,2,4.4,0
P00139,2025-12,16,850,2,6,3,0,4788.65,1596.22,0,OTHER,0,0,0,2,0,2,4.4,0
P00139,2026-01,16,850,2,6,4,1,6176.44,1544.11,31,OTHER,0,0,0,0,0,2,4.4,0
P00139,2026-02,16,850,2,6,4,1,6176.44,1544.11,62,ELECTRICAL,0,0,0,7,1,2,4.4,0
P00139,2026-03,16,850,2,6,4,1,6176.44,1544.11,90,PLUMBING,1,2560.65,1,3,1,2,4.4,0
P00139,2026-04,16,850,2,6,4,0,6176.44,1544.11,0,APPLIANCE,0,0,0,2,1,2,4.4,0
P00139,2026-05,16,850,2,6,5,1,8737.09,1747.42,30,PLUMBING,0,0,0,3,1,2,4.4,0
P00139,2026-06,16,850,2,6,5,1,8737.09,1747.42,61,PLUMBING,0,0,0,1,0,2,4.4,0
P00139,2026-07,16,850,2,6,5,0,8737.09,1747.42,91,PLUMBING,0,0,0,3,0,2,4.4,0
P00139,2026-08,16,850,2,6,5,0,8737.09,1747.42,122,ELECTRICAL,0,0,0,1,0,2,4.4,0
P00139,2026-09,16,850,2,6,5,0,8737.09,1747.42,153,APPLIANCE,0,0,0,2,0,2,4.4,0
P00139,2026-10,16,850,2,6,5,0,8737.09,1747.42,183,APPLIANCE,0,0,0,3,0,2,4.4,0
P00139,2026-11,16,850,2,6,5,0,8737.09,1747.42,214,PLUMBING,0,0,0,2,0,2,4.4,0
P00139,2026-12,16,850,2,6,5,0,8737.09,1747.42,244,APPLIANCE,1,1409.76,1,1,0,2,4.4,0
P00140,2024-01,25,1450,3,3,0,0,0,0,43,CLEANING,1,6098.31,1,3,2,3,5.6,2
P00140,2024-02,25,1450,3,3,0,0,0,0,0,CLEANING,0,0,0,0,0,3,5.6,2
P00140,2024-03,25,1450,3,3,1,1,6098.31,6098.31,29,PLUMBING,0,0,0,3,0,3,5.6,2
P00140,2024-04,25,1450,3,3,1,1,6098.31,6098.31,60,CLEANING,0,0,0,2,0,3,5.6,2
P00140,2024-05,25,1450,3,3,1,1,6098.31,6098.31,90,OTHER,0,0,0,2,0,3,5.6,2
P00140,2024-06,25,1450,3,3,1,0,6098.31,6098.31,121,CLEANING,1,1479.21,1,2,0,3,5.6,2
P00140,2024-07,25,1450,3,3,1,0,6098.31,6098.31,0,AC,0,0,0,3,0,3,5.6,2
P00140,2024-08,25,1450,3,3,2,1,7577.52,3788.76,31,OTHER,0,0,0,0,1,3,5.6,2
P00140,2024-09,25,1450,3,3,2,1,7577.52,3788.76,62,CLEANING,0,0,0,2,0,3,5.6,2
P00140,2024-10,25,1450,3,3,2,0,7577.52,3788.76,92,AC,0,0,0,3,1,3,5.6,2
P00140,2024-11,25,1450,3,3,2,0,7577.52,3788.76,123,PLUMBING,0,0,0,1,1,3,5.6,2
P00140,2024-12,25,1450,3,3,2,0,7577.52,3788.76,153,OTHER,1,1934.74,1,0,0,3,5.6,2
P00140,2025-01,25,1450,3,3,2,0,7577.52,3788.76,0,PLUMBING,0,0,0,3,1,3,5.6,2
P00140,2025-02,25,1450,3,3,3,1,9512.26,3170.75,31,AC,1,1688.3,1,1,0,3,5.6,2
P00140,2025-03,25,1450,3,3,3,1,9512.26,3170.75,0,APPLIANCE,0,0,0,6,2,3,5.6,2
P00140,2025-04,25,1450,3,3,4,2,11200.56,2800.14,31,CLEANING,0,0,0,3,1,3,5.6,2
P00140,2025-05,25,1450,3,3,4,1,11200.56,2800.14,61,OTHER,1,3225.54,1,3,0,3,5.6,2
P00140,2025-06,25,1450,3,3,4,0,11200.56,2800.14,0,CLEANING,1,2232.04,1,1,0,3,5.6,2
P00140,2025-07,25,1450,3,3,5,1,14426.1,2885.22,0,OTHER,0,0,0,3,0,3,5.6,2
P00140,2025-08,25,1450,3,3,6,2,16658.14,2776.36,31,OTHER,1,4156.12,1,0,0,3,5.6,2
P00140,2025-09,25,1450,3,3,6,1,16658.14,2776.36,0,CLEANING,1,5365.51,1,4,2,3,5.6,2
P00140,2025-10,25,1450,3,3,7,1,20814.26,2973.47,0,CLEANING,1,1587.91,1,2,0,3,5.6,2
P00140,2025-11,25,1450,3,3,8,2,26179.77,3272.47,0,AC,0,0,0,3,1,3,5.6,2
P00140,2025-12,25,1450,3,3,9,2,27767.68,3085.3,30,CLEANING,1,1754.24,1,2,1,3,5.6,2
P00140,2026-01,25,1450,3,3,9,1,27767.68,3085.3,0,AC,2,10589.79,1,1,1,3,5.6,2
P00140,2026-02,25,1450,3,3,10,1,29521.92,2952.19,0,AC,0,0,0,4,1,3,5.6,2
P00140,2026-03,25,1450,3,3,12,3,40111.71,3342.64,28,OTHER,1,2624.07,1,0,0,3,5.6,2
P00140,2026-04,25,1450,3,3,12,3,40111.71,3342.64,0,AC,0,0,0,4,3,3,5.6,2
P00140,2026-05,25,1450,3,3,13,3,42735.78,3287.37,30,CLEANING,0,0,0,2,1,3,5.6,2
P00140,2026-06,25,1450,3,3,13,1,42735.78,3287.37,61,OTHER,0,0,0,3,3,3,5.6,2
P00140,2026-07,25,1450,3,3,13,0,42735.78,3287.37,91,AC,1,2938.98,1,1,0,3,5.6,2
P00140,2026-08,25,1450,3,3,13,0,42735.78,3287.37,0,CLEANING,1,3204.62,1,2,0,3,5.6,2
P00140,2026-09,25,1450,3,3,14,1,45674.76,3262.48,0,AC,1,1946.96,1,3,0,3,5.6,2
P00140,2026-10,25,1450,3,3,15,2,48879.38,3258.63,0,CLEANING,1,5403.53,1,3,0,3,5.6,2
P00140,2026-11,25,1450,3,3,16,2,50826.34,3176.65,0,AC,0,0,0,4,1,3,5.6,2
P00140,2026-12,25,1450,3,3,17,2,56229.87,3307.64,30,CLEANING,2,6957.37,1,1,1,3,5.6,2
P00141,2024-01,30,1350,3,3,0,0,0,0,98,PLUMBING,1,2846.23,1,0,0,4,5.8,1
P00141,2024-02,30,1350,3,3,0,0,0,0,0,PLUMBING,1,5671.85,1,1,0,4,5.8,1
P00141,2024-03,30,1350,3,3,1,1,2846.23,2846.23,0,CLEANING,0,0,0,3,0,4,5.8,1
P00141,2024-04,30,1350,3,3,2,2,8518.08,4259.04,31,AC,1,2956.01,1,4,4,4,5.8,1
P00141,2024-05,30,1350,3,3,2,2,8518.08,4259.04,0,ELECTRICAL,1,3522.06,1,8,1,4,5.8,1
P00141,2024-06,30,1350,3,3,3,1,11474.09,3824.7,0,PLUMBING,1,2063.26,1,2,1,4,5.8,1
P00141,2024-07,30,1350,3,3,4,2,14996.15,3749.04,0,CLEANING,1,6248.64,1,2,1,4,5.8,1
P00141,2024-08,30,1350,3,3,5,2,17059.41,3411.88,0,PLUMBING,0,0,0,1,0,4,5.8,1
P00141,2024-09,30,1350,3,3,6,2,23308.05,3884.68,31,CLEANING,1,3390.08,1,2,1,4,5.8,1
P00141,2024-10,30,1350,3,3,6,1,23308.05,3884.68,0,ELECTRICAL,1,7312.04,1,5,1,4,5.8,1
P00141,2024-11,30,1350,3,3,7,1,26698.13,3814.02,0,AC,0,0,0,3,0,4,5.8,1
P00141,2024-12,30,1350,3,3,8,2,34010.17,4251.27,30,CLEANING,1,1131.91,1,5,0,4,5.8,1
P00141,2025-01,30,1350,3,3,8,1,34010.17,4251.27,0,OTHER,2,6648.66,1,3,0,4,5.8,1
P00141,2025-02,30,1350,3,3,9,1,35142.08,3904.68,0,PLUMBING,2,7605.32,1,3,1,4,5.8,1
P00141,2025-03,30,1350,3,3,11,3,41790.74,3799.16,0,PLUMBING,1,4094.07,1,0,1,4,5.8,1
P00141,2025-04,30,1350,3,3,13,5,49396.06,3799.7,0,PLUMBING,0,0,0,1,1,4,5.8,1
P00141,2025-05,30,1350,3,3,14,5,53490.13,3820.72,30,PLUMBING,1,2699.6,1,2,0,4,5.8,1
P00141,2025-06,30,1350,3,3,14,1,53490.13,3820.72,0,CLEANING,0,0,0,3,1,4,5.8,1
P00141,2025-07,30,1350,3,3,15,1,56189.73,3745.98,30,OTHER,2,6937.97,1,3,0,4,5.8,1
P00141,2025-08,30,1350,3,3,15,1,56189.73,3745.98,0,PLUMBING,0,0,0,4,1,4,5.8,1
P00141,2025-09,30,1350,3,3,17,2,63127.7,3713.39,31,PLUMBING,1,2486.61,1,1,1,4,5.8,1
P00141,2025-10,30,1350,3,3,17,2,63127.7,3713.39,0,OTHER,1,5121.2,1,2,0,4,5.8,1
P00141,2025-11,30,1350,3,3,18,1,65614.31,3645.24,0,OTHER,1,4308.58,1,2,1,4,5.8,1
P00141,2025-12,30,1350,3,3,19,2,70735.51,3722.92,0,PLUMBING,1,3486.05,1,0,0,4,5.8,1
P00141,2026-01,30,1350,3,3,20,2,75044.09,3752.2,0,PLUMBING,1,2346.79,1,3,1,4,5.8,1
P00141,2026-02,30,1350,3,3,21,2,78530.14,3739.53,0,ELECTRICAL,1,3794.68,1,2,1,4,5.8,1
P00141,2026-03,30,1350,3,3,22,3,80876.93,3676.22,0,CLEANING,1,3542.57,1,4,1,4,5.8,1
P00141,2026-04,30,1350,3,3,23,3,84671.61,3681.37,0,PLUMBING,1,5935.33,1,3,1,4,5.8,1
P00141,2026-05,30,1350,3,3,24,3,88214.18,3675.59,0,PLUMBING,2,11162.15,1,3,1,4,5.8,1
P00141,2026-06,30,1350,3,3,25,2,94149.51,3765.98,0,PLUMBING,0,0,0,1,0,4,5.8,1
P00141,2026-07,30,1350,3,3,27,3,105311.66,3900.43,30,PLUMBING,2,7274.45,1,4,3,4,5.8,1
P00141,2026-08,30,1350,3,3,27,2,105311.66,3900.43,0,PLUMBING,1,2359.86,1,0,0,4,5.8,1
P00141,2026-09,30,1350,3,3,29,2,112586.11,3882.28,0,CLEANING,1,760.21,1,1,0,4,5.8,1
P00141,2026-10,30,1350,3,3,30,3,114945.97,3831.53,0,PLUMBING,2,7918.92,1,3,1,4,5.8,1
P00141,2026-11,30,1350,3,3,31,2,115706.18,3732.46,0,AC,0,0,0,2,1,4,5.8,1
P00141,2026-12,30,1350,3,3,33,3,123625.1,3746.22,30,ELECTRICAL,1,1800.67,1,1,0,4,5.8,1
P00142,2024-01,18,1300,2,5,0,0,0,0,66,APPLIANCE,0,0,0,0,1,5,4.3,2
P00142,2024-02,18,1300,2,5,0,0,0,0,125,STRUCTURAL,0,0,0,2,1,5,4.3,2
P00142,2024-03,18,1300,2,5,0,0,0,0,76,ELECTRICAL,0,0,0,0,0,5,4.3,2
P00142,2024-04,18,1300,2,5,0,0,0,0,164,PLUMBING,0,0,0,3,1,5,4.3,2
P00142,2024-05,18,1300,2,5,0,0,0,0,147,APPLIANCE,0,0,0,1,1,5,4.3,2
P00142,2024-06,18,1300,2,5,0,0,0,0,130,APPLIANCE,1,2434.58,1,2,0,5,4.3,2
P00142,2024-07,18,1300,2,5,0,0,0,0,0,STRUCTURAL,0,0,0,2,0,5,4.3,2
P00142,2024-08,18,1300,2,5,1,1,2434.58,2434.58,31,PLUMBING,0,0,0,4,0,5,4.3,2
P00142,2024-09,18,1300,2,5,1,1,2434.58,2434.58,62,OTHER,0,0,0,4,1,5,4.3,2
P00142,2024-10,18,1300,2,5,1,0,2434.58,2434.58,92,OTHER,0,0,0,6,1,5,4.3,2
P00142,2024-11,18,1300,2,5,1,0,2434.58,2434.58,123,APPLIANCE,0,0,0,2,0,5,4.3,2
P00142,2024-12,18,1300,2,5,1,0,2434.58,2434.58,153,PLUMBING,0,0,0,3,1,5,4.3,2
P00142,2025-01,18,1300,2,5,1,0,2434.58,2434.58,184,OTHER,0,0,0,2,0,5,4.3,2
P00142,2025-02,18,1300,2,5,1,0,2434.58,2434.58,215,APPLIANCE,0,0,0,1,0,5,4.3,2
P00142,2025-03,18,1300,2,5,1,0,2434.58,2434.58,243,APPLIANCE,0,0,0,2,0,5,4.3,2
P00142,2025-04,18,1300,2,5,1,0,2434.58,2434.58,274,PLUMBING,0,0,0,1,0,5,4.3,2
P00142,2025-05,18,1300,2,5,1,0,2434.58,2434.58,304,OTHER,1,1710.85,1,4,1,5,4.3,2
P00142,2025-06,18,1300,2,5,1,0,2434.58,2434.58,0,OTHER,0,0,0,2,0,5,4.3,2
P00142,2025-07,18,1300,2,5,2,1,4145.43,2072.72,30,APPLIANCE,0,0,0,3,0,5,4.3,2
P00142,2025-08,18,1300,2,5,2,1,4145.43,2072.72,61,PLUMBING,0,0,0,1,1,5,4.3,2
P00142,2025-09,18,1300,2,5,2,0,4145.43,2072.72,92,OTHER,0,0,0,2,0,5,4.3,2
P00142,2025-10,18,1300,2,5,2,0,4145.43,2072.72,122,PLUMBING,0,0,0,4,0,5,4.3,2
P00142,2025-11,18,1300,2,5,2,0,4145.43,2072.72,153,PLUMBING,0,0,0,2,1,5,4.3,2
P00142,2025-12,18,1300,2,5,2,0,4145.43,2072.72,183,OTHER,1,1935.7,1,2,0,5,4.3,2
P00142,2026-01,18,1300,2,5,2,0,4145.43,2072.72,0,PLUMBING,0,0,0,2,0,5,4.3,2
P00142,2026-02,18,1300,2,5,3,1,6081.13,2027.04,31,OTHER,1,4715.76,1,0,0,5,4.3,2
P00142,2026-03,18,1300,2,5,3,1,6081.13,2027.04,0,APPLIANCE,0,0,0,2,0,5,4.3,2
P00142,2026-04,18,1300,2,5,4,2,10796.89,2699.22,31,APPLIANCE,1,5188.83,1,6,1,5,4.3,2
P00142,2026-05,18,1300,2,5,4,1,10796.89,2699.22,0,APPLIANCE,0,0,0,2,1,5,4.3,2
P00142,2026-06,18,1300,2,5,5,1,15985.72,3197.14,31,OTHER,0,0,0,3,0,5,4.3,2
P00142,2026-07,18,1300,2,5,5,1,15985.72,3197.14,61,OTHER,0,0,0,1,1,5,4.3,2
P00142,2026-08,18,1300,2,5,5,0,15985.72,3197.14,92,STRUCTURAL,1,1100.76,1,1,0,5,4.3,2
P00142,2026-09,18,1300,2,5,5,0,15985.72,3197.14,0,STRUCTURAL,0,0,0,2,1,5,4.3,2
P00142,2026-10,18,1300,2,5,6,1,17086.48,2847.75,30,OTHER,0,0,0,0,0,5,4.3,2
P00142,2026-11,18,1300,2,5,6,1,17086.48,2847.75,61,OTHER,0,0,0,1,0,5,4.3,2
P00142,2026-12,18,1300,2,5,6,0,17086.48,2847.75,91,APPLIANCE,0,0,0,2,2,5,4.3,2
P00143,2024-01,13,450,1,4,0,0,0,0,129,APPLIANCE,0,0,0,0,0,2,5.1,0
P00143,2024-02,13,450,1,4,0,0,0,0,119,APPLIANCE,0,0,0,2,0,2,5.1,0
P00143,2024-03,13,450,1,4,0,0,0,0,175,APPLIANCE,0,0,0,0,0,2,5.1,0
P00143,2024-04,13,450,1,4,0,0,0,0,39,PLUMBING,0,0,0,2,1,2,5.1,0
P00143,2024-05,13,450,1,4,0,0,0,0,146,APPLIANCE,0,0,0,0,0,2,5.1,0
P00143,2024-06,13,450,1,4,0,0,0,0,75,APPLIANCE,0,0,0,0,0,2,5.1,0
P00143,2024-07,13,450,1,4,0,0,0,0,50,PLUMBING,0,0,0,5,1,2,5.1,0
P00143,2024-08,13,450,1,4,0,0,0,0,24,APPLIANCE,1,809.68,1,2,0,2,5.1,0
P00143,2024-09,13,450,1,4,0,0,0,0,0,APPLIANCE,0,0,0,1,0,2,5.1,0
P00143,2024-10,13,450,1,4,1,1,809.68,809.68,30,APPLIANCE,0,0,0,3,0,2,5.1,0
