tenant_id,snapshot_month,monthly_income,historical_invoice_count,late_payment_count,missed_payment_count,avg_days_late,max_days_late,historical_outstanding,rent_to_income_ratio,payment_completion_ratio,risk_label,data_split
T00981,2025-12,26306,22.0,11.0,9,9.909090909090908,45,124500.0,0.0,0.5909090909090909,0,test
T00982,2024-06,176077,2.0,1.0,1,5.0,5,34900.0,0.19536907148577043,0.5,1,train
T00982,2024-07,176077,2.0,1.0,1,5.0,5,34900.0,0.0,0.5,1,train
T00982,2024-08,176077,3.0,1.0,2,5.0,5,69800.0,0.19536907148577043,0.3333333333333333,0,train
T00982,2024-09,176077,4.0,2.0,2,10.0,15,69800.0,0.19536907148577043,0.5,0,train
T00982,2024-10,176077,5.0,3.0,2,7.333333333333333,15,69800.0,0.19536907148577043,0.6,0,train
T00982,2024-11,176077,6.0,4.0,2,5.75,15,69800.0,0.19536907148577043,0.6666666666666666,1,train
T00982,2024-12,176077,7.0,4.0,2,5.75,15,69800.0,0.19536907148577043,0.7142857142857143,1,train
T00982,2025-01,176077,8.0,5.0,2,7.6,15,69800.0,0.19536907148577043,0.75,1,train
T00982,2025-02,176077,9.0,6.0,2,8.0,15,69800.0,0.19536907148577043,0.7777777777777778,0,train
T00982,2025-03,176077,10.0,7.0,2,7.571428571428571,15,69800.0,0.19536907148577043,0.8,1,train
T00982,2025-04,176077,11.0,8.0,2,7.875,15,69800.0,0.19536907148577043,0.8181818181818182,0,train
T00984,2024-09,53886,2.0,0.0,0,0.0,0,0.0,0.4082693092825595,1.0,1,train
T00984,2024-10,53886,3.0,0.0,0,0.0,0,0.0,0.4082693092825595,1.0,1,train
T00984,2024-11,53886,4.0,1.0,0,10.0,10,0.0,0.4082693092825595,1.0,0,train
T00984,2024-12,53886,5.0,1.0,1,10.0,10,22500.0,0.4082693092825595,0.8,0,train
T00984,2025-01,53886,6.0,2.0,1,5.5,10,22500.0,0.4082693092825595,0.8333333333333334,1,train
T00984,2025-02,53886,7.0,2.0,1,5.5,10,22500.0,0.4082693092825595,0.8571428571428571,1,train
T00984,2025-03,53886,7.0,2.0,1,5.5,10,22500.0,0.0,0.8571428571428571,1,train
T00984,2025-04,53886,8.0,2.0,2,5.5,10,45000.0,0.4082693092825595,0.75,1,train
T00984,2025-05,53886,9.0,3.0,2,13.666666666666666,30,45000.0,0.4082693092825595,0.7777777777777778,1,train
T00984,2025-06,53886,9.0,3.0,2,13.666666666666666,30,45000.0,0.0,0.7777777777777778,1,train
T00984,2025-07,53886,9.0,3.0,2,13.666666666666666,30,45000.0,0.0,0.7777777777777778,1,validation
T00984,2025-11,53886,10.0,4.0,2,21.5,45,45000.0,0.0,0.8,0,test
T00984,2025-12,53886,10.0,4.0,2,21.5,45,45000.0,0.0,0.8,0,test
T00990,2024-05,150567,3.0,0.0,2,0.0,0,101000.0,0.9962342345932376,0.3333333333333333,0,train
T00990,2024-06,150567,7.0,2.0,3,15.5,30,151500.0,1.3283123127909835,0.5714285714285714,0,train
T00990,2024-07,150567,11.0,6.0,3,9.666666666666666,30,151500.0,1.3283123127909835,0.7272727272727273,0,train
T00990,2024-08,150567,16.0,7.0,5,8.714285714285714,30,252500.0,1.6603903909887292,0.6875,1,train
T00990,2024-09,150567,19.0,10.0,5,11.6,45,252500.0,0.9962342345932376,0.7368421052631579,0,train
T00990,2024-10,150567,24.0,13.0,6,9.846153846153847,45,303000.0,1.6603903909887292,0.75,1,train
T00990,2024-11,150567,28.0,15.0,8,9.533333333333333,45,404000.0,1.3283123127909835,0.7142857142857143,0,train
T00990,2024-12,150567,33.0,18.0,8,8.5,45,404000.0,1.6603903909887292,0.7575757575757576,1,train
T00990,2025-01,150567,40.0,20.0,10,8.65,45,470000.0,1.8596372379073767,0.75,0,train
T00990,2025-02,150567,45.0,22.0,10,9.909090909090908,45,429800.0,1.1609449613793195,0.7777777777777778,0,train
T00990,2025-03,150567,49.0,24.0,11,9.375,45,480300.0,0.8634030033141392,0.7755102040816326,0,train
T00990,2025-04,150567,57.0,29.0,12,8.448275862068966,45,495800.0,1.924724541234135,0.7894736842105263,0,train
T00990,2025-05,150567,64.0,33.0,14,8.0,45,596800.0,1.592646463036389,0.78125,0,train
T00990,2025-06,150567,67.0,35.0,14,7.685714285714286,45,596800.0,0.2643341502454057,0.7910447761194029,0,train
T00990,2025-07,150567,68.0,35.0,15,7.685714285714286,45,612300.0,0.09962342345932376,0.7794117647058824,0,validation
T00990,2025-08,150567,70.0,37.0,15,7.486486486486487,45,612300.0,0.16471072678608195,0.7857142857142857,1,validation
T00990,2025-09,150567,71.0,38.0,15,7.342105263157895,45,612300.0,0.09962342345932376,0.7887323943661971,1,validation
T00990,2025-10,150567,72.0,38.0,16,7.342105263157895,45,622600.0,0.06508730332675819,0.7777777777777778,1,test
T00990,2025-11,150567,74.0,40.0,16,7.8,45,627800.0,0.16471072678608195,0.7837837837837838,1,test
T00990,2025-12,150567,76.0,40.0,18,7.8,45,653600.0,0.16471072678608195,0.7631578947368421,1,test
T00991,2024-08,61498,2.0,0.0,1,0.0,0,11200.0,0.1739893980292042,0.5,0,train
T00991,2024-09,61498,3.0,0.0,1,0.0,0,11200.0,0.1739893980292042,0.6666666666666666,1,train
T00991,2024-10,61498,4.0,0.0,1,0.0,0,11200.0,0.1739893980292042,0.75,1,train
T00991,2024-11,61498,5.0,0.0,2,0.0,0,22400.0,0.1739893980292042,0.6,1,train
T00991,2024-12,61498,6.0,0.0,3,0.0,0,33600.0,0.1739893980292042,0.5,1,train
T00991,2025-01,61498,6.0,0.0,3,0.0,0,33600.0,0.0,0.5,1,train
T00991,2025-02,61498,7.0,0.0,4,0.0,0,44800.0,0.1739893980292042,0.42857142857142855,1,train
T00991,2025-03,61498,9.0,0.0,5,0.0,0,56000.0,0.6878272464145175,0.4444444444444444,1,train
T00991,2025-04,61498,11.0,1.0,5,7.0,7,56000.0,0.6878272464145175,0.5454545454545454,1,train
T00991,2025-05,61498,13.0,2.0,6,8.5,10,88100.0,0.6878272464145175,0.5384615384615384,0,train
T00991,2025-06,61498,15.0,2.0,7,8.5,10,99300.0,0.6878272464145175,0.5333333333333333,1,train
T00991,2025-07,61498,15.0,2.0,7,8.5,10,99300.0,0.0,0.5333333333333333,0,validation
T00991,2025-08,61498,16.0,3.0,7,6.666666666666667,10,99300.0,0.5138378483853133,0.5625,0,validation
T00991,2025-09,61498,17.0,3.0,8,6.666666666666667,10,131400.0,0.5138378483853133,0.5294117647058824,0,validation
T00991,2025-10,61498,18.0,5.0,7,13.6,45,99300.0,0.5138378483853133,0.6111111111111112,0,test
T00991,2025-11,61498,19.0,5.0,7,13.6,45,99300.0,0.5138378483853133,0.631578947368421,0,test
T00991,2025-12,61498,20.0,6.0,7,13.833333333333334,45,99300.0,0.5138378483853133,0.65,0,test
T00996,2024-02,122029,3.0,0.0,2,0.0,0,18000.0,0.20896672102533004,0.3333333333333333,1,train
T00996,2024-03,122029,5.0,2.0,2,5.5,10,18000.0,0.13931114735022002,0.6,1,train
T00996,2024-04,122029,8.0,4.0,3,4.25,10,27000.0,0.20896672102533004,0.625,1,train
T00996,2024-05,122029,11.0,5.0,5,3.8,10,45000.0,0.20896672102533004,0.5454545454545454,1,train
T00996,2024-06,122029,13.0,5.0,6,3.8,10,54000.0,0.13931114735022002,0.5384615384615384,1,train
T00996,2024-07,122029,16.0,6.0,8,3.6666666666666665,10,72000.0,0.20896672102533004,0.5,1,train
T00996,2024-08,122029,18.0,8.0,8,4.25,10,72000.0,0.13931114735022002,0.5555555555555556,0,train
T00996,2024-09,122029,20.0,9.0,9,4.111111111111111,10,81000.0,0.13931114735022002,0.55,0,train
T00996,2024-10,122029,23.0,10.0,10,4.0,10,90000.0,0.20896672102533004,0.5652173913043478,0,train
T00996,2024-11,122029,26.0,12.0,11,3.75,10,99000.0,0.20896672102533004,0.5769230769230769,0,train
T00996,2024-12,122029,29.0,14.0,12,3.7857142857142856,10,108000.0,0.20896672102533004,0.5862068965517241,0,train
T00996,2025-01,122029,32.0,17.0,12,4.176470588235294,10,108000.0,0.20896672102533004,0.625,0,train
T00996,2025-02,122029,35.0,19.0,12,3.9473684210526314,10,108000.0,0.20896672102533004,0.6571428571428571,1,train
T00996,2025-03,122029,36.0,19.0,13,3.9473684210526314,10,117000.0,0.06965557367511001,0.6388888888888888,1,train
T00996,2025-04,122029,37.0,20.0,13,3.9,10,117000.0,0.06965557367511001,0.6486486486486487,1,train
T00996,2025-05,122029,37.0,20.0,13,3.9,10,117000.0,0.0,0.6486486486486487,1,train
T00996,2025-06,122029,38.0,20.0,14,3.9,10,126000.0,0.06965557367511001,0.631578947368421,1,train
T00996,2025-07,122029,39.0,22.0,13,6.045454545454546,45,117000.0,0.06965557367511001,0.6666666666666666,0,validation
T00996,2025-08,122029,40.0,23.0,13,5.826086956521739,45,117000.0,0.06965557367511001,0.675,0,validation
T00996,2025-09,122029,40.0,23.0,13,5.826086956521739,45,117000.0,0.0,0.675,0,validation
T00996,2025-10,122029,40.0,23.0,13,5.826086956521739,45,117000.0,0.0,0.675,0,test
T00996,2025-11,122029,41.0,24.0,13,5.875,45,117000.0,0.06965557367511001,0.6829268292682927,0,test
T00996,2025-12,122029,42.0,25.0,13,5.84,45,117000.0,0.06965557367511001,0.6904761904761905,1,test
T00998,2024-08,248180,2.0,0.0,1,0.0,0,15500.0,0.06044000322346684,0.5,1,train
T00998,2024-09,248180,3.0,0.0,2,0.0,0,31000.0,0.06044000322346684,0.3333333333333333,1,train
T00998,2024-10,248180,4.0,0.0,2,0.0,0,31000.0,0.06044000322346684,0.5,1,train
T00998,2024-11,248180,5.0,0.0,3,0.0,0,46500.0,0.06044000322346684,0.4,1,train
T00998,2024-12,248180,5.0,0.0,3,0.0,0,46500.0,0.0,0.4,1,train
T00998,2025-01,248180,6.0,0.0,4,0.0,0,62000.0,0.06044000322346684,0.3333333333333333,0,train
T00998,2025-02,248180,7.0,0.0,5,0.0,0,77500.0,0.06044000322346684,0.2857142857142857,0,train
T00998,2025-03,248180,8.0,1.0,5,2.0,2,77500.0,0.06044000322346684,0.375,0,train
T00998,2025-04,248180,9.0,2.0,5,2.0,2,77500.0,0.06044000322346684,0.4444444444444444,1,train
T00998,2025-05,248180,10.0,2.0,6,2.0,2,93000.0,0.06044000322346684,0.4,0,train
T01001,2024-04,51277,2.0,1.0,0,2.0,2,0.0,2.708816818456618,1.0,1,train
T01001,2024-05,51277,3.0,2.0,0,2.0,2,0.0,2.708816818456618,1.0,1,train
T01001,2024-06,51277,4.0,2.0,1,2.0,2,139400.0,2.708816818456618,0.75,0,train
T01001,2024-07,51277,4.0,2.0,1,2.0,2,139400.0,0.0,0.75,0,train
T01001,2024-08,51277,5.0,3.0,1,1.6666666666666667,2,139400.0,2.708816818456618,0.8,1,train
T01001,2024-09,51277,6.0,3.0,1,1.6666666666666667,2,139400.0,2.708816818456618,0.8333333333333334,1,train
T01001,2024-10,51277,6.0,3.0,1,1.6666666666666667,2,139400.0,0.0,0.8333333333333334,0,train
T01001,2024-11,51277,7.0,3.0,2,1.6666666666666667,2,278800.0,2.708816818456618,0.7142857142857143,0,train
T01001,2024-12,51277,8.0,3.0,2,1.6666666666666667,2,278800.0,2.708816818456618,0.75,0,train
T01001,2025-01,51277,9.0,4.0,2,1.5,2,278800.0,2.708816818456618,0.7777777777777778,1,train
T01001,2025-02,51277,10.0,5.0,2,2.2,5,278800.0,2.708816818456618,0.8,1,train
T01001,2025-03,51277,11.0,5.0,3,2.2,5,418200.0,2.708816818456618,0.7272727272727273,1,train
T01001,2025-04,51277,12.0,5.0,4,2.2,5,557600.0,2.708816818456618,0.6666666666666666,1,train
T01001,2025-05,51277,13.0,5.0,4,2.2,5,557600.0,2.708816818456618,0.6923076923076923,1,train
T01001,2025-06,51277,13.0,5.0,4,2.2,5,557600.0,0.0,0.6923076923076923,0,train
T01001,2025-07,51277,14.0,5.0,5,2.2,5,697000.0,2.708816818456618,0.6428571428571429,0,validation
T01001,2025-08,51277,15.0,7.0,4,6.142857142857143,30,557600.0,2.708816818456618,0.7333333333333333,0,validation
T01001,2025-09,51277,16.0,8.0,4,6.25,30,557600.0,2.708816818456618,0.75,0,validation
T01001,2025-10,51277,17.0,9.0,4,6.111111111111111,30,557600.0,2.708816818456618,0.7647058823529411,0,test
T01001,2025-11,51277,18.0,9.0,4,6.111111111111111,30,557600.0,2.708816818456618,0.7777777777777778,0,test
T01001,2025-12,51277,19.0,9.0,4,6.111111111111111,30,557600.0,2.708816818456618,0.7894736842105263,0,test
T01003,2024-06,212735,2.0,1.0,1,3.0,3,142600.0,0.6679671892260324,0.5,0,train
T01003,2024-07,212735,3.0,1.0,1,3.0,3,142600.0,0.6679671892260324,0.6666666666666666,0,train
T01003,2024-08,212735,4.0,1.0,1,3.0,3,142600.0,0.6679671892260324,0.75,1,train
T01003,2024-09,212735,5.0,1.0,2,3.0,3,285200.0,0.6679671892260324,0.6,0,train
T01003,2024-10,212735,6.0,3.0,1,11.666666666666666,30,142600.0,0.6679671892260324,0.8333333333333334,0,train
T01003,2024-11,212735,7.0,4.0,1,11.25,30,142600.0,0.6679671892260324,0.8571428571428571,0,train
T01003,2024-12,212735,8.0,4.0,1,11.25,30,142600.0,0.6679671892260324,0.875,0,train
T01003,2025-01,212735,9.0,4.0,1,11.25,30,142600.0,0.6679671892260324,0.8888888888888888,1,train
T01003,2025-02,212735,10.0,4.0,2,11.25,30,285200.0,0.6679671892260324,0.8,0,train
T01003,2025-03,212735,11.0,5.0,2,9.6,30,285200.0,0.6679671892260324,0.8181818181818182,0,train
T01003,2025-04,212735,11.0,5.0,2,9.6,30,285200.0,0.0,0.8181818181818182,0,train
T01003,2025-09,212735,12.0,6.0,2,8.166666666666666,30,285200.0,0.0,0.8333333333333334,0,validation
T01003,2025-10,212735,12.0,6.0,2,8.166666666666666,30,285200.0,0.0,0.8333333333333334,0,test
T01003,2025-11,212735,12.0,6.0,2,8.166666666666666,30,285200.0,0.0,0.8333333333333334,0,test
T01003,2025-12,212735,14.0,7.0,2,7.285714285714286,30,285200.0,0.08461231109126378,0.8571428571428571,0,test
T01004,2025-01,142462,2.0,1.0,0,1.0,1,0.0,0.08423298844604175,1.0,1,train
T01004,2025-02,142462,3.0,1.0,1,1.0,1,12500.0,0.08423298844604175,0.6666666666666666,0,train
T01004,2025-03,142462,4.0,1.0,1,1.0,1,12500.0,0.08423298844604175,0.75,0,train
T01004,2025-04,142462,5.0,1.0,2,1.0,1,25000.0,0.08423298844604175,0.6,0,train
T01004,2025-05,142462,6.0,2.0,2,1.5,2,25000.0,0.08423298844604175,0.6666666666666666,0,train
T01004,2025-06,142462,7.0,2.0,2,1.5,2,25000.0,0.08423298844604175,0.7142857142857143,0,train
T01004,2025-07,142462,8.0,2.0,2,1.5,2,25000.0,0.08423298844604175,0.75,0,validation
T01004,2025-08,142462,9.0,2.0,3,1.5,2,37500.0,0.08423298844604175,0.6666666666666666,0,validation
T01004,2025-09,142462,10.0,2.0,3,1.5,2,37500.0,0.08423298844604175,0.7,1,validation
T01004,2025-10,142462,11.0,3.0,3,1.3333333333333333,2,37500.0,0.08423298844604175,0.7272727272727273,1,test
T01004,2025-11,142462,12.0,3.0,4,1.3333333333333333,2,50000.0,0.08423298844604175,0.6666666666666666,0,test
T01004,2025-12,142462,12.0,3.0,4,1.3333333333333333,2,50000.0,0.0,0.6666666666666666,0,test
T01005,2024-09,98019,2.0,0.0,1,0.0,0,20700.0,0.41216498842061233,0.5,0,train
T01005,2024-10,98019,4.0,0.0,2,0.0,0,41400.0,0.7876024036156255,0.5,1,train
T01005,2024-11,98019,8.0,2.0,3,5.0,7,62100.0,1.575204807231251,0.625,1,train
T01005,2024-12,98019,12.0,3.0,4,4.0,7,82800.0,1.575204807231251,0.6666666666666666,0,train
T01005,2025-01,98019,16.0,5.0,6,12.8,45,197800.0,1.575204807231251,0.625,0,train
T01005,2025-02,98019,19.0,6.0,6,15.666666666666666,45,197800.0,0.9936848978259317,0.6842105263157895,0,train
T01005,2025-03,98019,23.0,10.0,5,14.4,45,140300.0,1.575204807231251,0.782608695652174,0,train
T01005,2025-04,98019,26.0,11.0,5,13.272727272727273,45,140300.0,1.369122313020945,0.8076923076923077,0,train
T01005,2025-05,98019,29.0,14.0,5,10.857142857142858,45,140300.0,1.369122313020945,0.8275862068965517,0,train
T01005,2025-06,98019,32.0,15.0,5,10.466666666666667,45,140300.0,1.369122313020945,0.84375,1,train
T01005,2025-07,98019,35.0,18.0,5,10.11111111111111,45,140300.0,1.369122313020945,0.8571428571428571,1,validation
T01005,2025-08,98019,38.0,19.0,6,9.736842105263158,45,197800.0,1.369122313020945,0.8421052631578947,1,validation
T01005,2025-09,98019,41.0,19.0,8,9.736842105263158,45,276000.0,1.369122313020945,0.8048780487804879,1,validation
T01006,2024-06,138779,2.0,1.0,1,3.0,3,11500.0,0.07926271265825521,0.5,0,train
T01006,2024-07,138779,3.0,2.0,1,3.0,3,11500.0,0.07926271265825521,0.6666666666666666,0,train
T01006,2024-08,138779,4.0,3.0,1,2.6666666666666665,3,11500.0,0.07926271265825521,0.75,0,train
T01006,2024-09,138779,5.0,3.0,2,2.6666666666666665,3,23000.0,0.07926271265825521,0.6,0,train
T01006,2024-10,138779,6.0,5.0,1,7.8,30,11500.0,0.07926271265825521,0.8333333333333334,0,train
T01006,2024-11,138779,7.0,6.0,1,6.666666666666667,30,11500.0,0.07926271265825521,0.8571428571428571,0,train
T01006,2024-12,138779,7.0,6.0,1,6.666666666666667,30,11500.0,0.0,0.8571428571428571,0,train
T01006,2025-01,138779,8.0,6.0,1,6.666666666666667,30,11500.0,0.07926271265825521,0.875,0,train
T01006,2025-02,138779,9.0,7.0,1,6.142857142857143,30,11500.0,0.07926271265825521,0.8888888888888888,1,train
T01006,2025-03,138779,9.0,7.0,1,6.142857142857143,30,11500.0,0.0,0.8888888888888888,1,train
T01006,2025-04,138779,10.0,7.0,1,6.142857142857143,30,11500.0,0.07926271265825521,0.9,1,train
T01007,2025-11,139474,2.0,1.0,1,3.0,3,18500.0,0.1290563115706153,0.5,0,test
T01007,2025-12,139474,2.0,1.0,1,3.0,3,18500.0,0.0,0.5,0,test
T01013,2025-07,80322,4.0,1.0,1,5.0,5,25500.0,1.2449889195986155,0.75,0,validation
T01013,2025-08,80322,9.0,2.0,2,3.0,5,51000.0,1.5562361494982695,0.7777777777777778,0,validation
T01013,2025-09,80322,12.0,4.0,3,2.25,5,76500.0,0.9337416896989617,0.75,0,validation
T01013,2025-10,80322,16.0,6.0,4,2.6666666666666665,5,102000.0,1.2449889195986155,0.75,0,test
T01013,2025-11,80322,20.0,9.0,4,7.0,30,102000.0,1.2449889195986155,0.8,0,test
T01013,2025-12,80322,25.0,13.0,4,6.230769230769231,30,102000.0,9.337416896989616,0.84,0,test
T01018,2025-12,165825,2.0,1.0,0,3.0,3,0.0,0.1929745213327303,1.0,0,test
T01019,2025-04,134573,2.0,2.0,0,4.5,7,0.0,0.06316274438408893,1.0,1,train
T01019,2025-05,134573,3.0,3.0,0,4.666666666666667,7,0.0,0.06316274438408893,1.0,1,train
T01019,2025-06,134573,4.0,3.0,1,4.666666666666667,7,9000.0,0.06316274438408893,0.75,1,train
T01019,2025-07,134573,5.0,3.0,2,4.666666666666667,7,18000.0,0.06316274438408893,0.6,0,validation
T01021,2025-02,49886,2.0,2.0,0,6.0,7,0.0,2.2691737160726455,1.0,1,train
T01021,2025-03,49886,3.0,2.0,1,6.0,7,113700.0,2.2691737160726455,0.6666666666666666,1,train
T01021,2025-04,49886,4.0,3.0,1,14.0,30,113700.0,2.2691737160726455,0.75,0,train
T01021,2025-05,49886,5.0,3.0,1,14.0,30,113700.0,2.2691737160726455,0.8,1,train
T01021,2025-06,49886,5.0,3.0,1,14.0,30,113700.0,0.0,0.8,1,train
T01021,2025-07,49886,6.0,4.0,1,11.0,30,113700.0,2.2691737160726455,0.8333333333333334,1,validation
T01021,2025-08,49886,7.0,5.0,1,10.8,30,113700.0,2.2691737160726455,0.8571428571428571,1,validation
T01021,2025-09,49886,8.0,5.0,2,10.8,30,227400.0,2.2691737160726455,0.75,1,validation
T01021,2025-10,49886,9.0,6.0,2,9.5,30,227400.0,2.2691737160726455,0.7777777777777778,1,test
T01021,2025-11,49886,10.0,6.0,3,9.5,30,341100.0,2.2691737160726455,0.7,1,test
T01021,2025-12,49886,11.0,7.0,3,14.571428571428571,45,341100.0,2.2691737160726455,0.7272727272727273,0,test
T01022,2025-05,208037,2.0,2.0,0,4.0,5,0.0,0.23745775991770696,1.0,1,train
T01022,2025-06,208037,4.0,3.0,1,5.0,7,25200.0,0.23745775991770696,0.75,1,train
T01022,2025-07,208037,5.0,3.0,2,5.0,7,50400.0,0.11872887995885348,0.6,1,validation
T01022,2025-08,208037,7.0,3.0,4,5.0,7,100800.0,0.23745775991770696,0.42857142857142855,1,validation
T01022,2025-09,208037,7.0,4.0,3,15.0,45,75600.0,0.0,0.5714285714285714,0,validation
T01022,2025-10,208037,9.0,6.0,3,15.0,45,75600.0,0.23745775991770696,0.6666666666666666,0,test
T01022,2025-11,208037,12.0,8.0,4,12.0,45,100800.0,0.29273638823863063,0.6666666666666666,0,test
T01022,2025-12,208037,16.0,10.0,3,12.8,45,75600.0,0.3480150165595543,0.8125,0,test
T01025,2024-07,43471,4.0,0.0,2,0.0,0,41000.0,1.8403073313243312,0.5,0,train
T01025,2024-08,43471,8.0,4.0,2,10.75,30,41000.0,1.8403073313243312,0.75,0,train
T01025,2024-09,43471,10.0,6.0,2,9.833333333333334,30,41000.0,0.9201536656621656,0.8,0,train
T01025,2024-10,43471,13.0,8.0,2,8.125,30,41000.0,1.3802304984932483,0.8461538461538461,0,train
T01025,2024-11,43471,16.0,10.0,2,7.2,30,41000.0,1.3802304984932483,0.875,0,train
T01025,2024-12,43471,18.0,11.0,2,7.0,30,41000.0,0.9201536656621656,0.8888888888888888,0,train
T01025,2025-01,43471,20.0,13.0,2,6.615384615384615,30,41000.0,0.9201536656621656,0.9,0,train
T01025,2025-02,43471,23.0,15.0,2,6.6,30,41000.0,1.3802304984932483,0.9130434782608695,0,train
T01025,2025-03,43471,25.0,16.0,2,6.25,30,41000.0,0.9201536656621656,0.92,1,train
T01025,2025-04,43471,27.0,17.0,2,5.9411764705882355,30,41000.0,0.9201536656621656,0.9259259259259259,1,train
T01025,2025-05,43471,29.0,17.0,4,5.9411764705882355,30,82000.0,0.9201536656621656,0.8620689655172413,0,train
T01025,2025-06,43471,32.0,20.0,4,6.35,30,82000.0,1.3802304984932483,0.875,0,train
T01027,2024-04,164198,2.0,1.0,0,7.0,7,0.0,0.05176676938817769,1.0,1,train
T01027,2024-05,164198,3.0,2.0,0,11.0,15,0.0,0.05176676938817769,1.0,0,train
T01027,2024-06,164198,3.0,2.0,0,11.0,15,0.0,0.0,1.0,0,train
T01027,2024-07,164198,3.0,2.0,0,11.0,15,0.0,0.0,1.0,0,train
T01028,2024-06,85584,2.0,0.0,0,0.0,0,0.0,0.07010656197420079,1.0,0,train
T01028,2024-07,85584,3.0,1.0,0,3.0,3,0.0,0.07010656197420079,1.0,0,train
T01028,2024-08,85584,4.0,1.0,0,3.0,3,0.0,0.07010656197420079,1.0,1,train
T01028,2024-09,85584,5.0,1.0,0,3.0,3,0.0,0.07010656197420079,1.0,1,train
T01028,2024-10,85584,6.0,1.0,1,3.0,3,6500.0,0.07010656197420079,0.8333333333333334,1,train
T01028,2024-11,85584,6.0,1.0,1,3.0,3,6500.0,0.0,0.8333333333333334,1,train
T01028,2024-12,85584,7.0,1.0,1,3.0,3,6500.0,0.07010656197420079,0.8571428571428571,1,train
T01028,2025-01,85584,8.0,1.0,2,3.0,3,13000.0,0.07010656197420079,0.75,1,train
T01028,2025-02,85584,8.0,1.0,2,3.0,3,13000.0,0.0,0.75,0,train
T01028,2025-03,85584,9.0,2.0,2,6.5,10,13000.0,0.07010656197420079,0.7777777777777778,0,train
T01028,2025-04,85584,10.0,3.0,2,4.666666666666667,10,13000.0,0.07010656197420079,0.8,0,train
T01029,2024-03,174081,3.0,3.0,0,4.666666666666667,10,0.0,2.0680028262705292,1.0,1,train
T01029,2024-04,174081,5.0,3.0,1,4.666666666666667,10,180500.0,2.0680028262705292,0.8,0,train
T01029,2024-05,174081,6.0,4.0,1,7.25,15,180500.0,1.0340014131352646,0.8333333333333334,1,train
T01029,2024-06,174081,10.0,6.0,2,5.5,15,361000.0,2.1587651725346246,0.8,1,train
T01029,2024-07,174081,12.0,7.0,2,4.857142857142857,15,361000.0,1.0793825862673123,0.8333333333333334,1,train
T01029,2024-08,174081,16.0,8.0,5,4.625,15,558300.0,2.1587651725346246,0.6875,1,train
T01029,2024-09,174081,20.0,11.0,6,4.090909090909091,15,566700.0,2.1587651725346246,0.7,1,train
T01029,2024-10,174081,24.0,12.0,8,4.166666666666667,15,927700.0,2.1587651725346246,0.6666666666666666,1,train
T01029,2024-11,174081,28.0,15.0,9,7.2,45,936100.0,2.1587651725346246,0.6785714285714286,1,train
T01029,2024-12,174081,31.0,16.0,10,7.0625,45,944500.0,1.12476375939936,0.6774193548387096,0,train
T01029,2025-01,174081,35.0,19.0,10,8.157894736842104,45,944500.0,2.1587651725346246,0.7142857142857143,0,train
T01029,2025-02,174081,38.0,22.0,10,7.818181818181818,45,944500.0,1.12476375939936,0.7368421052631579,0,train
T01029,2025-03,174081,40.0,24.0,10,7.583333333333333,45,944500.0,1.0793825862673123,0.75,0,train
T01029,2025-04,174081,42.0,25.0,11,7.56,45,952900.0,0.09076234626409545,0.7380952380952381,0,train
T01029,2025-05,174081,43.0,26.0,11,7.384615384615385,45,952900.0,1.0340014131352646,0.7441860465116279,0,train
T01029,2025-06,174081,45.0,27.0,11,7.296296296296297,45,952900.0,1.0793825862673123,0.7555555555555555,1,train
T01029,2025-07,174081,47.0,27.0,12,7.296296296296297,45,961300.0,1.0793825862673123,0.7446808510638298,1,validation
T01029,2025-08,174081,49.0,28.0,13,7.214285714285714,45,969700.0,1.0793825862673123,0.7346938775510204,1,validation
T01029,2025-09,174081,51.0,30.0,13,7.8,45,1141800.0,1.0793825862673123,0.7450980392156863,1,validation
T01029,2025-10,174081,53.0,31.0,14,7.645161290322581,45,1322300.0,1.0793825862673123,0.7358490566037735,0,test
T01029,2025-11,174081,55.0,32.0,15,7.5,45,1330700.0,1.0793825862673123,0.7272727272727273,0,test
T01029,2025-12,174081,56.0,32.0,15,7.5,45,1330700.0,1.0340014131352646,0.7321428571428571,0,test
T01030,2025-05,114139,2.0,0.0,1,0.0,0,16900.0,0.28736890983800456,0.5,0,train
T01030,2025-06,114139,3.0,1.0,0,30.0,30,0.0,0.14368445491900228,1.0,0,train
T01030,2025-07,114139,4.0,1.0,1,30.0,30,16900.0,0.14368445491900228,0.75,0,validation
T01030,2025-08,114139,6.0,3.0,0,25.333333333333332,45,0.0,0.28736890983800456,1.0,0,validation
T01030,2025-09,114139,7.0,4.0,0,19.75,45,0.0,0.14368445491900228,1.0,0,validation
T01030,2025-10,114139,7.0,4.0,0,19.75,45,0.0,0.0,1.0,1,test
T01030,2025-11,114139,9.0,6.0,0,13.833333333333334,45,0.0,0.28736890983800456,1.0,1,test
T01030,2025-12,114139,11.0,6.0,1,13.833333333333334,45,16900.0,0.28736890983800456,0.9090909090909091,1,test
T01036,2025-02,197793,4.0,2.0,2,11.0,15,55500.0,0.5030511696571668,0.5,0,train
T01036,2025-03,197793,7.0,4.0,2,7.25,15,55500.0,0.5030511696571668,0.7142857142857143,0,train
T01036,2025-04,197793,12.0,6.0,4,6.5,15,77000.0,0.6066948779784926,0.6666666666666666,0,train
